,type,sen
354,【伤感语句】,  戒不掉，对你的爱，红尘几度，光阴几载，岁月隐藏着甜蜜开怀，流年思念成灾，我愿与你同在，沉醉在你柔美姿态，为你倾心，为你抒怀，你是我唯一的爱!
355,【伤感语句】,  大爱，就是点滴真情的汇聚，不考虑富不富有。博爱，就是以宽广的胸怀接纳对方，不去想贫穷与否。真爱，就是心与心相互交融，不在乎金钱有没有。
356,【伤感语句】,  鹊桥如有便通时，牛郎夜夜暗度，蝴蝶如有还魂日，山伯携你共度，白蛇如有出塔日，许仙夜夜守护，情谊终有结果日，所以我天天把你呵护，相爱终于走到婚姻，愿你和我一起幸福。
357,【伤感语句】,  我在思念与寂寞中游走，思念能有多痛，痛有多浓，心碎了才懂。我流着泪又走过了这个寒冷的冬天，我一个人迎接了多少黎明，又送走了多少个春夏秋冬。
358,【伤感语句】,  浮华一生，淡忘一季。空有回忆，打乱缠绵。笑容不见，落寞万千。弦，思华年。那些年华，恍然如梦，亦如，流水，一去不返。不泣离别，不诉终殇。春如旧，人空瘦，泪痕红�碰掮�透。
359,【伤感语句】,  此时，我的爱情有如落花流水春去也，我只想一个人静静呆着。我说，爱情是件奢侈品，不爱爱情的人，不要轻易消受它，否则，它带给你太多的伤痕，会让你一生不得安宁。
360,【伤感语句】,  跌跌撞撞的现在，唤不回深爱的你。日子过的很快，快乐的时光难以留下来，回忆过去幸福，守着现在的日子，追逐未来的执子之手，与子偕老。在我们有生之年的日子，我不敢舍求的太多。
361,【伤感语句】,  当我惊叹人生如梦的时候，才似如梦初醒。然而一切都已失去，无法再挽回，爱不再是爱，永恒也不是永恒，也许剩下的这一份回忆，这一份思念，才是真正的永恒。
362,【伤感语句】,  再好的东西也有失去的一天;再深的记忆也有淡忘的一天;再爱的人，也有走远的一天;再美的梦也有苏醒的一天。缘分就像一本书，翻的不经意会错过童话，读得太认真又会流干眼泪。
363,【伤感语句】,  你离去的时，你的眼睛起了雾，她的眼角泛着泪光。越是安静战火就越浓，这是冷战也是彼此的伤害，无论是怎么的复合，那些伤口曾经存在，抹不去。
364,【伤感语句】,  伤心的时候，你听什么情歌，一个人过着每一个阴天，你又走过了多少雨天，习惯了，对别人说，过得挺好的，其实不然，习惯了说这句话，是因为只是不想说怕被看穿，流过多少泪。
365,【伤感语句】,  曾经的牵手相依，曾经的幸福甜蜜，曾经的花前月下，到了最后，竟然在悄无声息的分手里消失贻尽。不得不说我的人生充满了讽刺。雪，静静的飘着，心，静静的痛着。
366,【伤感语句】, 时间真是最强大的东西，总是会让你不经意间泪流满面在，一转身，才是发现最重要的东西早已失去了。有些爱，不得不去各安天涯，有些人，一旦散落，相见不如怀念。不甘心，也是要必然地去臣服于命运的安排。
367,【伤感语句】,  当时间消磨掉了你的热情，你便会发现，那些曾令你歇斯底里的去执着的人，现已变得可有可无。我们之间，短短数年，心与心之间何尝不是沧海桑田?
368,【伤感语句】, 要么找个让你衣食无忧的，要么找个一心一意爱你到骨子里的;不然，一个人好好的，干嘛要学人家谈恋爱?是零食不好吃?还是手机不好玩!
369,【伤感语句】,  好好珍惜对你好的人，别等心碎了拿歉意拼凑，弄丢了，上哪也找不回来。离开了，互联网也联系不上。别等人都不在了才知道对方的好，有个令人尴尬的词，叫做“为时已晚”。
370,【伤感语句】,  命是掌心的纹，皮肤的痣，无形无相让人无言以对的神秘。有些故事，除了回忆，谁也不会留;有些无奈，除了沉默，谁也不会说;有些东西，除了自己，谁也不会懂。
371,【伤感语句】,  不要为任何人而改变。如果他们不能接受最差的你，也不配拥有最好的你。我从不奉承谁，嘴巴也不够甜，但你要令我失望，我就有资本让你绝望。
372,【伤感语句】,  你有你的背景，我有我的故事，没有读懂我的故事，别给我多余的评价，别用昨天的眼光，看今日的我。风吹散的情话终究沙哑，已经走远的人不爱也罢。
373,【伤感语句】,  多年后，再回想年少时的迷茫和执着，或许原因都不记得了。青春就是让你张扬地笑，也给你莫名的痛。脾气随人而定，你什么货色我就什么脸色。
374,【伤感语句】,  不是每个人，都适合和你白头到老。有的人，是拿来成长的;有的人，是拿来一起生活的;有的人，是拿来一辈子怀念的。没有人能叫我输，除非我自己不想赢。
375,【伤感语句】,  最好的关系不是随叫随到，每天都聊，而是我发了消息，你看到了自然会回复，我不会因为你没有回复而胡乱猜忌，你也不会因为没有及时回复而感到抱歉，彼此信任，彼此牵挂就够了。
376,【伤感语句】,  人是不能闲的，一闲就会想得太多，一闲就会感情泛滥，所谓矫情屁事多，空虚寂寞冷，都是因为懒散堕落闲。你的世界，与我无关;我的世界，你也只配旁观。
377,【伤感语句】,  好脾气都是磨出来的，坏毛病都是惯出来的，治得了你脾气的是你爱的人，受得了你脾气的是爱你的人。请记住：脾气永远不要大于本事。
378,【伤感语句】,  有时候你把什么放下了，不是因为突然就舍得了，而是因为期限到了，任性够了，成熟多了，也就知道这一页该翻过去了。
379,【伤感语句】,  友情这东西，玩好了就是小时代，玩掰了就是甄�执�。人啊，长了颗红楼梦的心，却生活在水浒的世界，想交些三国里的桃园弟兄，却总遇到西游记里的妖魔鬼怪。别说你认识多少人，要看你有困难时还有多少人愿意伸手帮你。朋友，要的质量，而不是数量，土豆拉一车，不如夜明珠一颗。
380,【伤感语句】,  百毒不侵的内心，往往会被一句简单的安慰打败，刀枪不入的伪装，常常在懂你人的面前彻底投降。我的心不是二十四小时营业的餐厅，没有随时的欢迎光临。
381,【伤感语句】,  人终究会变，夜终究会黑，天终究会亮，我们终究会走，青春终究会散场。感情中最磨人的，不是争吵或冷战，而是明明喜欢，还要装出不在乎。
382,【伤感语句】,  从此你有如花美眷伴身旁，我却只剩似水流年走四方。有的人与人之间的相遇就像是流星，瞬间迸发出令人羡慕的火花，却注定只是匆匆而过。
383,【伤感语句】,  没有谁永远离不开谁，永远离不开的还是自己的影子。你走那么远我真的追不上了，祝你一切都好，而我会比你更好。曾经的我一身傲骨出现在你的世界里，如今的我一身狼狈消失在你的世界里。
384,【伤感语句】,  后来我终于忘记了你，连提起都只剩笑意。你是我的仰望，是我触不可及的梦想，我是你的路人甲，转瞬即忘。最难过的是你眉心紧皱，而我却没有拥抱你的理由。
385,【伤感语句】,  后来你终于成为了别人的故事，我也不再是那个讲故事的人。很多人闯进你的生活，只是为了给你上一课，然后转身离开。你来时携风带雨，我无处可避。你走时乱了四季，我久病难医。
386,【伤感语句】,  从此以后，请你在没有我的城市里坚强，我会在没有你的城市里疗伤。痛彻心扉的爱情是真的，只有幸福是假的。那曾经以为的花好月圆……爱情只是宿命摆下的一个局。
387,【伤感语句】,  九分喜欢，一分尊严，我可以很爱你，也可以没有你。不要以为你放不下的人同样会放不下你!鱼没有水会死，水没有鱼却会更清澈。我没有所谓的避风港，即使风再大雨再狂我都得独自走一场。
388,【伤感语句】,  我可以爱你到撕心裂肺，也可以走得干干脆脆。今天你对我爱理不理，明天我让你高攀不起。永远别去解释，理解你的人不需要;不理解你的人，不配要。
389,【伤感语句】, 我不知道什么叫做回头是岸，我只知道青春无悔。情不知所起，一往而深。恨不知所踪，一笑而泯。我可以走一万步去见你，也愿意退一万零一步离开你。
390,【伤感语句】,  自己，终究是个闯入者，只有尘封的窗户和孤独的树影是自己的配角，庆幸它们没有生命，否则，也会离我而去罢。
391,【伤感语句】,  孤独，是你放下他时，冉冉黎明后的再次轮回;孤独，是浸润柔软你心的清水，滴滴嗒嗒而下的尽是伤感。
392,【伤感语句】,  孤独，是给你思考自己的时间，在一个人的日子里，你要做的只有一件事，把自己变得优秀。
393,【伤感语句】,  若此生，得不到，护不了，宁愿孤独到老。
394,【伤感语句】,  生活总是无味，烦恼总是这样多，郁闷的心情没有人明白，也无助的对别人诉说，人做很多事都是逼着做的，没有办法的的下策，所以在古往今来，想做成一件事总是不顺利，孤独的自己无助的伤感，坚强一点，去隔断那些非人的情，做自己的事，不必考虑那么多。
395,【伤感语句】,  今夜，寂寞的灵魂，已无处安放，就让时光在你我的浅斟低酌中，慢些、再慢些吧，让孤独的时光不再延长。
396,【伤感语句】,  再次伫立在窗前，却发现岁月匆匆，昔日那闪动的梦境竟如同暮秋里的残叶，在心中的湖泊中孤独地飘零。
397,【伤感语句】,  总是在最寂静最孤独的夜里让自己去舔��伤口，没有人知道我的无助和伤心是如何的侵蚀入骨，没有人知道我爱你已爱到无可救药。
398,【伤感语句】,  没了你，我的世界只剩下孤独，蜷缩在冰冷的床角，然后酒一杯接着一杯地喝着，喝到头疼得像快要炸掉，喝到全身麻木，喝到呕吐。然后再尽全力地抱紧自己，那么苍白无力。
399,【伤感语句】,  如果一个人忍心让你孤独，看你为他受苦，他就是不爱你。
400,【伤感语句】, 你的寂寞让我眷恋，不大心回尾看了你一眼，只有孤独的己会寂寞。
401,【伤感语句】,  我的眼底有片孤独的海，其实那不过是你来过又走留下的阴霾。
402,【伤感语句】,  在下雨的时候我会感觉怅然若失，每当醉酒了，都会倍感孤独和空虚。
403,【伤感语句】,  愁绪吗?有点闷，一点孤独品尝一点寂寞。
404,【伤感语句】,  夜深了，我为什么还是睡不着，放着寂寞的音乐，听着伤感的歌声，说不清是伤感还是孤独在歌里飘移，在夜幕里游走，一直无法释怀，我的眼睛里一阵阵的刺痛，不知为什么，夜那么静，我却烦事重重，虽然我知道很多的事是随风而去，我知道，我的孤独是没有办法化解的。
405,【伤感语句】,  人生最糟糕的事，一个是饿肚子，一个是孤独。
406,【伤感语句】,  这是一个充满物欲与浮躁的时代，没有人在意你想什么，也没有人留心你做什么。在你做出成就之前，你要忍受拷问心灵的寂寞孤独，端正愤世嫉俗的倾斜心态，抵御时常袭来的诱-惑冷箭。如果没有功成名就，就不要过分强调你的自尊，失去了成功的保护光环，自尊只是一张薄薄的纸，谁都可以轻易地捅破它。
407,【伤感语句】,  相信优美的生命，就是一曲无字的挽歌，漫过心际的孤独，早已蔚然成冰，而你是这个季节里最美的音符。
408,【伤感语句】,  我以为束缚就可以让你留下，可是心早已飞的那么远，留下了孤独伤感的我。
409,【伤感语句】,  有时候孤独寂寞的时候，我会一个人静静的想着某人。
410,【伤感语句】,  每一个孤独自闭的孩子，都在意着外人是怎样看待自己。
411,【伤感语句】,  没有杯子，咖啡是寂寞的，没有你，我是孤独的。
412,【伤感语句】,  不要因为孤独，就给自己寻找堕落的借口;不要因为孤独，就不再相信世间的真情;不要因为孤独，就埋葬了最初的梦想。
413,【伤感语句】,  不愿为任何人舍弃骄傲，又巴不得能为某个人放下矜持。孤独的人何其相似。
414,【伤感语句】,  最深的孤独，是你明知道自己的渴望，却得对它装聋作哑
415,【伤感语句】, 白茶清欢无别事，我在等风也等你。
416,【伤感语句】, 承蒙你出现，够我欢喜好几年。
417,【伤感语句】, 你作吧，你任性吧，你无理取闹吧，因为我爱你，伤害我是你应有的权利。
418,【伤感语句】, 不如就承认一下，你没有想象的那么坚强，也不像那么的刀枪不入，你只是想被温暖地抱一下。 ​​​ ​​​​
419,【伤感语句】, 岁月匆匆，此经流年，时间若指尖划过的一缕青烟。人生的悲剧，是隐匿于过去的尘埃，模糊着当下的足迹，丢弃了攀高的阶梯。 ​​​​
420,【伤感语句】, 爱情是本没有扉页，没有目录，甚至没有封皮儿的书。突然意识到自己在看这本书时，却早已翻过了好多页。
421,【伤感语句】, 青春在我们缓慢的人生里留下了些许美丽，它惊艳了世间的繁华，人只要生活在这个世界上，就会有很多烦恼。 ​​​​
422,【伤感语句】, 对待生命 ，你不妨大胆一点 ，因为我们始终要失去它 。
423,【伤感语句】, 岁月，在无憾中微笑，才美丽；人生，在眼泪中微笑，才多姿；生命，在坚强中微笑，才精彩。 ​​​​
424,【伤感语句】, 人生是一天一天一天一天的重复，直到你找到自己的意义。
425,【伤感语句】, 人都是只有喜欢的东西才会特别上心，所以一个人爱不爱你是很明显的。 ​​​​
426,【伤感语句】, 希望遇见新的人，希望能出现一个半夜打电话给你，也能一句话不问陪我去喝酒的人。
427,【伤感语句】, 时间最会骗人，但也能让你明白，这个世界没有什么不能失去的，离去的都是风景，留下的才是人生，走到最后的，就是对的人。 ​ ​​​​
428,【伤感语句】, 摩羯座脾气有点大，表面温和到别人误以为很好欺负，其实内心脾气大的可怕。
429,【伤感语句】, 真正的爱情不是一时好感，而是明明知道没结果，还想要坚持下去的冲动。
430,【伤感语句】, 我走遍你在的城市的每一个角落，不为遇见，只为感受你的曾经。
431,【伤感语句】, 不要因为你的单纯，而把世界看得很简单。知世故而不世故也许才是最好的心态。
432,【伤感语句】, 喜欢一个不喜欢自己的人，他都没看你一眼，你却在脑子里和他过完了一生。
433,【伤感语句】, 打一个巴掌，再给一颗糖，反反复复，你什么时候才明白，他只是没那么喜欢你。
434,【伤感语句】, 宁愿我们分开的理由是不爱了，也不希望打败我们的是现实。
435,【伤感语句】, 宁愿跑起来被拌倒无数次，也不要规规矩矩走一辈子。最可怕碌碌无为，还要安慰自己平凡可贵。
436,【伤感语句】, 人潮拥挤总有人先离开，我又何德何能奢求你能明白。
437,【伤感语句】, 大概是因为太过失望，要离开的人总是悄无声息的。
438,【伤感语句】, 该失望的事情你从来没辜负过我，每次都是认认真真的让我失望。
439,【伤感语句】, 愿有人与你共黄昏，有人问你粥可温。
440,【伤感语句】, 幸福，其实很简单。当你失落、当你伤心、当你落泪，我会走到你身边给你一个拥抱，毫不犹豫。 ​
441,【伤感语句】, 原谅一个人是容易的，但再次信任，就没那么容易。暖一颗心需要很多年，凉一颗心只要一瞬间。
442,【伤感语句】, 终有一天你会明白，原来失去比拥有更踏实。再喜欢也不要旧情复燃，旧情复燃的结果就是重蹈覆辙。爱过，愿各自安好。
443,【伤感语句】, 人一辈子，你得信这一条：留得住的不需用力，留不住的不需费力。来去随缘，强求不得。
444,【伤感语句】, 动了真感情的人都会喜怒无常，因为付出太多难免患得患失。
445,【伤感语句】, 你永远不知道，被你拒绝还关心你，你有对象还关注你的人，有多喜欢你。
446,【伤感语句】, 我也害怕时间说真话，自己的坚持都变成一个笑话。 依旧敏感，但是不再袒露，希望明白了成熟，但是我还是我。
447,【伤感语句】, 我们对年龄的恐惧，其实并不在于年龄增长所带来的苍老，而是恐惧随着年龄的增长，我们仍然一无所得。
448,【伤感语句】, 就因为你太要强了，愿你能遇见那个人，那个能让你不用在咬着牙逞强，憋着泪倔犟的人。
449,【伤感语句】, 有些人，遇见已是苦，所以一丁点儿甜都是太幸福，足以让你在后来的日子里想起来就会哭。
450,【伤感语句】, 总念念不忘，是嫌他不够残忍，还是嫌自己不够愚蠢 ​​​。
451,【伤感语句】, 抑止不住的难过，倾斜而下的泪水，有时候，真的觉得世界很小，连放声哭的地方都没有。
452,【伤感语句】, 可能我们每天都在慢性自杀，杀死一点点天真，杀掉一点点执念。
453,【伤感语句】, 没有啊，我很好，我有时候一整天都不会想你。
454,【伤感语句】, 你一副不缺我的样子，让我怎敢深拥你 ​​​​。
455,【伤感语句】, 不是人人都能遇见真爱，真心换真心的喜悦也是大多数人一辈子都感受不到。任何东西，只要足以迷惑你，就足以毁灭你。
456,【伤感语句】, 口袋里的钞票最薄情寡义，身上的肥肉最不离不弃。
457,【伤感语句】, 很多事情过去了，心境却不被遗忘，这大概就是回忆的价值。
458,【伤感语句】, 也许，很久以后你才会懂，像我这般倔强的人，是憋着多大一股劲儿，才会彻底把你赶出我的生活。
459,【伤感语句】, 前路有我，你我之间只有聚不会有散，纵是是浮萍我也要与你萍叶相依。
460,【伤感语句】, 人生若浮萍，聚散两茫茫。
461,【伤感语句】, 你第一眼就喜欢的人，一般不喜欢你。
462,【伤感语句】, 重要的人越来越少，剩下的人也越来越重要。 ​​​​
463,【伤感语句】, 怕鬼真是太幼稚了，我带你去看看人心。
464,【伤感语句】, 世界上唯一努力了也未必有结果的就是感情。
465,【伤感语句】, 晚点遇见你，余生都是你。
466,【伤感语句】, 有时候最适合你的人，恰恰是你最没有想到的人。
467,【伤感语句】, 听到一些事，明明不相干的，也会在心中拐好几个弯想到你。
468,【伤感语句】, 说不清为什么爱你，但你就是我不爱别人的理由。
469,【伤感语句】, 为你遇见你，竟花光了我所有的运气。
470,【伤感语句】, 有时候不是不信任你，只是因为我比别人更在乎，更怕失去你。
471,【伤感语句】, 一次又一次的降温，才让树叶变黄。一回又一回的漠视，才把人心变凉。
472,【伤感语句】, 只有经历最痛苦的坚持，才能配得上拥有最永久的幸福。
473,【伤感语句】, 只要心里还存着不甘心，就还不到放弃的时候。
474,【伤感语句】, 一双磨破的鞋，再怎么去补，也找不回曾走过的路。路过，那就是缘分，留下，便是注定。
475,【伤感语句】, 我哪有能力，顾全所有人的感受，我自己的心情感受，我都照顾不好。
476,【伤感语句】, 你走以后来的每个人，我都不敢抱太大希望，这是阴影，也是教训。
477,【伤感语句】, 快乐的时候，你就尽情地欢笑。伤心的时候，你就痛声地哭。不要因为世界的虚伪，你也变得虚伪。
478,【伤感语句】, 做女人“莫欺少年穷”；做男人“莫嫌老来丑”。女人懂相守，男人懂感恩，才能长久。
479,【伤感语句】, 最不容易受伤的人，不是最坚强的人，而是最坦诚面对自己的人。
480,【伤感语句】, 别人稍一注意你，你就敞开心扉，你觉得这是坦率，其实这是孤独。
481,【伤感语句】, 明知你心里没有我，也永远做不到你想要得那个，却不由自主让你看到最真实的我，掩藏住受伤的我。
482,【伤感语句】, 这南墙我是撞了，丢了的自己是捡不回来了，我摔得最惨的地方就是我重新开始的位置，这是我的感情，我自己收拾。
483,【伤感语句】, 有没有特别特别相信一个人，友情也好，爱情也罢，却反手被现实狠狠打了一个耳光
484,【伤感语句】, 怎能忘记你的微笑和美丽的眼睛，还有那火热的、令人心醉的交谈？呵，这爱情的河里，流的全是对你的思念！
485,【伤感语句】, 我为得到您的垂青而幸福，又为离您如此遥远而感到伤悲。祈求上苍赐我以忍耐，并且不要把我俩重逢的良辰推得太远。
486,【伤感语句】, 人生路上过客很多，每个人都有各自的终点，他人向东向西向南向北，而我向你。
487,【伤感语句】, 我像一个疯子似的爱着你，你却像个瞎子一样的看不见。
488,【伤感语句】, 蓓蕾一般默默地等待，夕阳一般遥遥地注目，也许藏有一个重洋，但流出来，只是两颗泪珠。
489,【伤感语句】, 习惯难受，习惯思念，习惯等你，可是却一直没有习惯看不到你。
490,【伤感语句】, .我们相爱，是我不对，我一直以为自己不会爱上你。
491,【伤感语句】, 我放下了尊严，放下了个性，放下了固执，都只是因为放不下你。
492,【伤感语句】, 别总把悲伤挂在嘴上，每个人都有自己的故事。
493,【伤感语句】, 我怀念的是，争吵以后还是想要爱你的冲动。
494,【伤感语句】, 痛彻心扉的爱情是真的，只有幸福是假的。那曾经以为的花好月圆，爱情只是宿命摆下的一个局。
495,【伤感语句】, 我和你断了联系，不代表我不想你，走到哪里也还是会惦记。
496,【伤感语句】, 小丑取悦着这个世界，也许未曾感受到真正的快乐。
497,【伤感语句】, 从此我爱的人都像你，可惜他们都有一个缺点——不是你。
498,【伤感语句】, 也许你拥有很多，但是我，好像只有一腔孤勇和你。
499,【伤感语句】, 好奇心不要太重，别去翻你在乎的人的说说和空间留言，你会觉得自己什么也不是。
500,【伤感语句】, 我不是一个坚强的人，但是我知道，有些时候，除了坚强，别无选择。
501,【伤感语句】, 自从你离开之后，我发现没有你的生活其实不难，只是日子好像过得很慢很慢，可我还是经常会想你。
502,【伤感语句】, 你无动于衷对我的伤害，我还在默默的等待。
503,【伤感语句】, 在漫天风沙里望着你远去，我竟悲伤的不能自已。
504,【伤感语句】, 我放弃了太多只为了你，到头来发现你才是最应该被放弃的那一个。
505,【伤感语句】, 我不懂什么叫挽留，我只知道，爱我的人不会离开我，因为他知道，我会难过。
506,【伤感语句】, 为了爱你的人和你爱的人，一定要坚强的走下去。
507,【伤感语句】, 亲人失去痛离别，苦为人之湿短袖。不知何时再相见，天上人间月满花。
508,【伤感语句】, 死去的人安息了，活着的人要鼓起勇气重新面对生活，我会在你身边陪着你，支持你的！节哀顺变！
509,【伤感语句】, 你的亲人去世了，不要太伤心难过，在天国，他不会喜欢你这样消沉的，打起精神，努力吧，为了你的亲人。
510,【伤感语句】, 她已经在今天离开了我们，愿一路走好，逝者安息，天堂里没有病痛。
511,【伤感语句】, 亲人以乘黄鹤去，人去音存楼不空。但以笑颜慰慈恩，从来此恨最无穷。
512,【伤感语句】, 鼓号的乐声在为你们送行，愿你们在天堂中安息。
513,【伤感语句】, 生老病死是自然规律，去世是她最终的规宿，不必太伤心。
514,【伤感语句】, 不要让他们挂念就好了，你也不要伤心，毕竟人死不能复生，加油吧！
515,【伤感语句】, 不要太难过，他老人家可看着我们呢。我们幸福了，他才能安心，这是他老人家最大的愿望，不是吗？
516,【伤感语句】, 生老病死是最寻常不过的事，人死不能复生，活着都人就应该好好活着，不然老人也不会安息。
517,【伤感语句】, 生者幸福是对逝去亲人最好的安慰，为了老人家的希望你一定要努力让自己快乐起来！
518,【伤感语句】, 上帝对每个人都是公平的，你在失去一些东西的时候，也获得了一些宝贵的东西。人人都要拥有一颗感恩的心。
519,【伤感语句】, 人生都要经历这一刻，我为你母亲的离去感到悲痛，作为朋友我祝福你的母亲在天国得到永生和幸福。
520,【伤感语句】, 生老病死本来就是应该的啊，所有人都会经历死亡，所以不要太伤心的，他/她也不希望看到你这样的。
521,【伤感语句】, 每到晚上真的有一种舍不得睡的感觉，舍不得告别这一天，要怪夜晚总是让人感觉无比自由。
522,【伤感语句】, 错的人就是错的人，从来不会因为你能忍，或者熬多点时间，就变成对的人。
523,【伤感语句】, 人总有天走会走，如果他走的开心，那他也没什么放心不下的了。
524,【伤感语句】, 亲人会在天上注视着你。陪伴着你。亲人一直都会在你身边。只是你看不到他了。
525,【伤感语句】, 走了的人他们只是去了另外个世界。他们依然在看着你。
526,【伤感语句】, 再怎样累死人的爱，再怎样累死人的恨，都会过去。
527,【伤感语句】, 别和我说什么再见，简简单单的一句再见，我们连陌生人都不是。
528,【伤感语句】, 我已经疲惫得承受不了任何，关于我们爱情的打击。
529,【伤感语句】, 我以前骄傲的谁也不低头，可之后，我学会花言巧语应对不一样的狗。
530,【伤感语句】, 只是再也回不到那年的夏天，再也拾不起当时对你的依恋。
531,【伤感语句】, 为什么我喜欢的人，是要靠伤害我来长大，最后拿成熟稳重，去爱别的小朋友。
532,【伤感语句】, 你喝的好醉，眼角都是泪，你说你好累，良人不再归，往后该爱谁。
533,【伤感语句】, 每当想起，那段从陌生到熟悉再到陌生的过往，除了酸，就剩下苦。
534,【伤感语句】, 不亏待每一份热情，不讨好任何的冷漠，一旦攒够了失望，就能够离开，从此再也不见。
535,【伤感语句】, .我的心不愿前行，路太遥远，感觉太累，当爱变得如此荒芜，心已无所属。
536,【伤感语句】, 主动久了会很累，在乎久了会崩溃，沉默久了会受罪，想念久了会流泪。结果，如此狼狈。
537,【伤感语句】, 时间会告诉你，伴你到最后的不是旧人的手，而是伤喉的酒。
538,【伤感语句】, 心累的感觉，是让人说不出的一中隐痛，有些煎熬、焦虑。
539,【伤感语句】, 最难过的不是大吼，是痛到深处喘不上气，手抖连泪都忍着。
540,【伤感语句】, 我每一天都在数着你的笑，但是你连笑的时候，都好寂寞。他们说你的笑容，又漂亮又落拓。
541,【伤感语句】, 有时候觉得自己像个神经病。既纠结了自己，又打扰了别人。
542,【伤感语句】, 毕业那天不许哭，我们微笑着滚蛋。
543,【伤感语句】, 不爱的爱情，永远不会变坏。所以，我们调情，我们暧昧，却永远不要相爱。
544,【伤感语句】, 即便是流泪，也是一种纪念。就算是流泪，也回不到童年。
545,【伤感语句】, 原来只要分开了的人，无论原来多么熟悉，也会慢慢变得疏远。
546,【伤感语句】, 卸下伪装退去浮华，面对的只是赤裸裸的寂寞。
547,【伤感语句】, 我守在浅浅的烛影里，揽一弯朦胧的月影。
548,【伤感语句】, 所有的悲伤已不再悲伤，所有的爱也不再是爱
549,【伤感语句】, 他不是你的择偶标准，却是你最爱的人。
550,【伤感语句】,"  
我以为时间还长，足够我去浪费;我以为时间还长，你可以等我去懂事;我以为时间还长，长大后你依旧会陪着我;我以为时间还长，我们会一直一直到永远。原来你老了，原来妈妈也会老。
 "
551,【伤感语句】, 你对我说分手，我嘴角勉强勾起一丝苦笑，向前走，没有再回头
552,【伤感语句】, 自尊丢到墙角，掏出所有的好，你还是沉默。
553,【伤感语句】, 还是会偶尔想你，然后忍不住心慌。虽然我也曾努力过，只是感动了所有人，却唯独没有感动你。
554,【伤感语句】, 曾经念念不忘的那个人，到后来却只剩一个名字。
555,【伤感语句】, 心累到必须的程度，连生气和计较的力气都没有了。在我们说“没事”的时候，却往往是最难受的时候。
556,【伤感语句】, 我谈过一场恋爱，对着手机哭，对着手机笑，最后分手了也没能抱一抱。
557,【伤感语句】, 多谢你的离去，让我看到那么坚强的自己。
558,【伤感语句】, 我厌恶对我忽冷忽热的人。是不是没人陪你了，你才想起我。
559,【伤感语句】, 随风把你丢在人海里，从此和你�]关系，我让我自己出局。
560,【伤感语句】, 故事到最后总会有落幕，我真心的付出不是你要的幸福。
561,【伤感语句】, 不要把自己看得太重，委屈了，无奈了，想哭了，这些都是你生命中不可或缺的一部分。
562,【伤感语句】, 你若是不懂我的心，就算是我太过强硬，那离别也无法用什么来代替。
563,【伤感语句】, 既不回头，何必不忘。既然无缘，何须誓言。
564,【伤感语句】, 分手不是伤害或失败，而是彩排幸福的到来。
565,【伤感语句】, 追我的时候像猫、追到手的时候像狗、分手的时候是禽兽、这就是你。
566,【伤感语句】, 你飘进了我的心里，左右了我的世界，你让我的世界灰白，心累了吗？累了就请离开吧！
567,【伤感语句】, 喜欢微笑，并不表示你现在过得很好，而是你知道，只有微笑，以后才会过得比现在要好。
568,【伤感语句】, 既不回头何必不忘。既然无缘，何须誓言。今日种种，似水无痕。明夕何夕，君已陌路。
569,【伤感语句】, 一个不确定的明天，一个不知道的未来， 突然好迷茫，但是要学会坚持——致自己。
570,【伤感语句】, 你说过的永远，永远有多远？你说过的再见，何时再相见？
571,【伤感语句】, 梦总是有会醒来的时候，不会醒的梦总有一天会变成悲伤。
572,【伤感语句】, 不要再折磨我，我的心已被割破，流尽的不是血，是爱你的错。
573,【伤感语句】, 一直想要，和你一起，走上那条美丽的小路。有柔风，有白云，有你在我身旁，倾听我快乐和感激的心。
574,【伤感语句】, 我总是忘记自己的承诺，一遍一遍的对自己催眠！
575,【伤感语句】, 我努力寻找希望，深怕幸运就在身边，却被我粗心错过。
576,【伤感语句】, 淡然而遇，随意而行。深深浅浅的思念在心。荣辱不惊，闲看门前花开花落，去留无意，漫随天外云卷云舒。
577,【伤感语句】, 我不是一个优秀的演员，不能微笑着旁观你们幸福。
578,【伤感语句】, 上帝又给了我一扇窗，却只是让我在外泪流满面的凝望。
579,【伤感语句】, 我们不停地翻弄着回忆，却再也找不回当初的那个自己。
580,【伤感语句】, 我喜欢在雨中漫步，因为没有人看得见我哭。
581,【伤感语句】, 回忆对我来说是最美好的东西，也是我最伤心的痛楚。
582,【伤感语句】, 世界上有种大傻子，他们自己最难过的时候，却还在安慰别人。
583,【伤感语句】, 看着我们以前一起走过的路，才发现那是一条不归路。
584,【伤感语句】, 随着年龄的增长，人总会变得越来越宽容，所以很多事情到最后并不是真的解决了，而是算了吧。
585,【伤感语句】, 如果每个人只有一个梦，那么我祈祷自由。
586,【伤感语句】, 不放弃等待，就有找回幸福的可能。
587,【伤感语句】, 愿恋人待你如初，疼你入骨，从此深情不被辜负。
588,【伤感语句】, 曾经是不是也有那么一首歌，让你单曲循环一整夜。
589,【伤感语句】, 一生中会遇上很多人，真正能停留驻足的又有几个，生命是终将荒芜的渡口，连我们自己都是过客。
590,【伤感语句】, 爱情是一朵生长在悬崖峭壁边缘上的花，想摘取就必须要有勇气。
591,【伤感语句】, 多情的人，就难免脆弱。一个人的本身若是很脆弱，无论他的剑法多么坚强，都已不足惧。
592,【伤感语句】, 地球少了谁都转，世态一贯如此荒凉。
