35,【爱情语句】, 钟于，忠于，衷于，终于……钟情与你，忠诚与你衷心与你，终生与你!
36,【爱情语句】,  图什么不好，偏要图一个人对你好。
37,【爱情语句】,  别总是来日方长，这世上回首之间的都是人走茶凉，他的嘴终会吻上别人的唇，把给过你的没给过你的全给另外一个人。
38,【爱情语句】,  我所厌恶的不是爱情，而是那等待，猜测，道歉和伤害，以及那无法兑现的承诺。
39,【爱情语句】,  活得很累，但是不敢死，夜晚的时间太长了，足够应付难过的情绪，天一亮就又是假装快乐的一天。
40,【爱情语句】,  一直都知道，你爱的不是我，而我却犯贱的，舍不得离开。
41,【爱情语句】,  你隔岸观火，为何不救我。
42,【爱情语句】,  慢慢大家会明白的，无法跟喜欢的人在一起，其实是人生的常态。
43,【爱情语句】,  不要跟我说对不起，对不起是要拖欠一辈子的，我们很早之前就没有以后了。
44,【爱情语句】,  你所喜欢的歌我循环了千遍，烂熟于心，后来你说这些歌都是他喜欢的。
45,【爱情语句】,  星星跟你很配，大概因为，都遥不可及吧。
46,【爱情语句】,  难过的是当你遇上一个特别的人却明白永远不可能在一起，放弃一个喜欢的人其他都变成了将就。
47,【爱情语句】,  我陪你走过的路你不能忘。
48,【爱情语句】,  慢慢发现，长大真的很没意思，连快乐都裹着一层苦。
49,【爱情语句】,  多余也好，不重要也罢，我不稀罕了，都离开我吧。
50,【爱情语句】,  我不想去讨好你了，换句话说，我不想浪费时间去感动自己了。
51,【爱情语句】,  让我最觉得失败的是，我把我所有的热情都给你了，但是最后，你还是喜欢上别人了。
52,【爱情语句】,  海底明月捞不起，凡间星辰不可及。
53,【爱情语句】,  我这份悬在半空的喜欢，可能飞不过万水千山了。
54,【爱情语句】,  错了就错了，我不遗憾也不期待圆满。
55,【爱情语句】,  你留给我的回忆，就像彩虹。我张开双手，却只拥住了风。
56,【爱情语句】,  有时候想起你，就觉得以前这个人和我那么好，光晚安都要花半个小时的人，现在不是我的了，真的好难受。
57,【爱情语句】,  你是不是也是这样，有时像患了忧郁症一样，会突然心情不好，偶尔像患了自闭症似的，会突然不想说话。
58,【爱情语句】, 我与公子啊，就像是隔着十里青山，千处深谷，万家灯火一般，无果，无果。
59,【爱情语句】,  多数时候，单曲循环，不是因为旋律好听， 而是歌词懂你。 单曲循环是一种病， 叫情难自禁。
60,【爱情语句】,  对相爱的人来说，对方的心才是最好的房子。
61,【爱情语句】,  有的人脸上有太多太多的微笑，是因为心中有太多太多的泪水。
62,【爱情语句】,  再好的东西都有失去的一天。 再深的记忆也有淡忘的一天。再爱的人，也有远走的一天。再美的梦，也有苏醒的一天。
63,【爱情语句】,  我们总是在错误的时间，错误的地点，懵懵然就爱上那个人，然后，不得不用尽一生，遗忘。
64,【爱情语句】,  你只是痛到了心头上才忍不住落泪，可是别人不懂却讥笑你爱哭。
65,【爱情语句】,  记住的，是不是永远不会忘记。我守护如泡沫般灿烂的童话，快乐才刚刚开始悲伤却早已潜伏而来。
66,【爱情语句】,  你不知道什么时候，会遇到一个无比契合的人，然后，你的所有欲言又止和犹豫不决，都被理解。
67,【爱情语句】,  孤独的人站在最热闹的地方，冷眼看那些自以为快乐的人。
68,【爱情语句】,  如果曾经因为一个人的一句话冷到四体百骸，总有一天会因为另一个人的一句话温暖到四肢百体。
69,【爱情语句】,  你说你从来不会主动低头，向人道歉。我默默地笑了。在遇见你之前，我何尝不是如此。
70,【爱情语句】,  我会学会慢慢习惯自己一个人，因为我知道，总有一天，那些我爱的和爱我的都会离开。
